State Name,Constituency,Candidate Name,Gender,Age,Category,Party,Party Symbol,Total_Votes_Polled,Votes_Secured,Pct_of_Polled,Pct_of_Valid,Votes_Secured_fill,Winner_Name,Winner_Party,Winner_Votes,RunnerUp_Votes,Winning_Margin,Is_Winner,YEAR
Punjab,SHAHDOL,SHIWA MALLICK_DPV,FEMALE,74,GENERAL,KP,Road roller,1534198,659574,0.13,0.08,4310,GAJENDRA SINGH SHEKHAWAT,ADAL,615718,667646,103846,FALSE,2014
Telangana,Andaman & Nicobar Islands,PRITAM SINGH_WBG,MALE,41,SC,JSPVR,Latch,1094117,4645,0.21,0.25,321,SHAFI PARAMBIL,CPI(ML)(L),766202,259748,188706,FALSE,2004
Telangana,Jaunpur,KISHORI LAL_JUX,FEMALE,59,BL,KMSMP,Bow and arrow,1212085,4986,17.47,0.08,7180,ARUN KUMAR SAGAR,JMM,527023,383933,220339,FALSE,2019
Andhra Pradesh,Hazaribagh,ANILESH MISHRA (MAHARAJ)_WTA,FEMALE,41,SC,BhAmAP,Cutting pliers,1445498,766202,0.08,0.02,1221,RAHUL GANDHI,JnP,1031065,344223,82861,FALSE,2019
Chhattisgarh,Ghatal,MANTU DHIBAR_RZY,MALE,34,GENERAL,VPI,Basket,847764,605645,0.06,0.81,538,SACHITHANANTHAM R,RLD,747462,432078,1615,FALSE,2009
Assam,Madha,SIKHAKOLLI HEMA GOWRI SHANKAR_YQI,FEMALE,63,ST,TPSTP,Belt,1172533,168,38.37,0.16,2950,KOTA SRINIVAS POOJARY,TDP,217836,469574,108602,FALSE,2019
Arunachal Pradesh,Phulpur,SURENDRA DIGAMBAR GAJBHARE_EDA,THIRD,46,SC,RSHTSMNYPP,Cutting pliers,1031294,957,0.04,0.02,821,BHAJAN LAL JATAV,SHS,728211,500208,300118,FALSE,2004
Rajasthan,KRISHNAGIRI,RUDRAPPA BASAPPA KUMBAR_YEQ,THIRD,43,GENERAL,RACHEP,Triangle,1251018,144446,0.12,0.75,2302,PRADEEP PUROHIT,CPI(M),873189,401899,40301,FALSE,2009
Meghalaya,Bijapur,RAM SARE SINGH_OBL,MALE,31,SC,BHJJP,Sewing machine,955050,6753,48.14,1.15,2046,ARVIND GANPAT SAWANT,AIMIM,624797,677397,108602,FALSE,2024
Mizoram,Palakkad,VIDHYA RANI_OTO,FEMALE,33,BL,APNHQP,Drum,918260,857,2.01,0.4,16103,MALVINDER SINGH KANG,AITC,605143,308704,77708,FALSE,2009
Uttar Pradesh,Wardha,BALASUBRAMANIAN T_DGU,FEMALE,39,GENERAL,BDJS,Bucket,1007726,1508,0.02,0.01,5814,SHER SINGH GHUBAYA,YSRCP,303859,340188,32771,FALSE,2024
Puducherry,Shirdi,A. BALAJI_OXE,THIRD,40,SC,BAHUMP,Nagrik,1200815,1318,37.34,2.02,1642,SRIBHARAT MATHUKUMILI,AGP,385256,295052,188416,FALSE,2019
Lakshadweep,KARNAL,BINDER KAUR_HCQ,FEMALE,34,BL,KAP,Helicopter,1452196,8761,0.09,0.29,255097,ALFRED KANNGAM S ARTHUR,VOTPP,450937,214102,338087,FALSE,2004
Chandigarh,BIKANER,MALAGUNDLA SANKAR NARAYANA_PMG,MALE,33,SC,AKNDBHRJNP,Tube light,1084777,1076,26.3,0.14,3892,SANATAN PANDEY,AAAP,566085,191525,139262,FALSE,2004
Dadra & Nagar Haveli and Daman & Diu,Sultanpur,SHIVASHANKARA. S_IAL,MALE,31,SC,BHRLVP,Harmonium,1561188,995,0.03,0.18,2468,DAROGA PRASAD SAROJ,ZPM,928941,527907,486819,FALSE,2014
Tamil Nadu,Thrissur,KHARAT SANDIP JANARADHAN_IQN,FEMALE,65,ST,JaSD,Two leaves,766573,1458,0.05,0.05,4616,SATISH KUMAR GAUTAM,MDMK,572395,289489,300118,FALSE,2004
Chandigarh,BHARATPUR,LABH SINGH PAL_ZJK,FEMALE,59,BL,BAAP,Mixee,1112068,2010,0.19,0.05,1305,ANTO ANTONY,KEC,652405,295052,22527,FALSE,2024
Andhra Pradesh,Balurghat,SURESH BORAH_LJI,MALE,41,SC,TRPS,Neck tie,1447888,1564,0.46,0.02,1103,ASIT KUMAR MAL,SHS,465567,302371,34804,FALSE,2019
Uttarakhand,Vaishali,VIRENDRA_LZD,THIRD,55,BL,BTJSP,Lady finger,1425958,50215,0.21,0.02,5654,GAIKWAD VARSHA EKNATH,ADAL,266626,560379,406426,FALSE,2004
West Bengal,Kolkata Dakshin,DINESH PRATAP SINGH KHUSRO NIKHIL_QNI,THIRD,55,GENERAL,RASMARP,Switchboard,1514635,3554,0.62,49,663511,PARBHUBHAI NAGARBHAI VASAVA,JnP,426005,509462,175993,FALSE,2024
Kerala,Nandyal,YOGESH SHARMA_CLK,MALE,42,GENERAL,JDKRP,Toffee,1493701,837,0.02,1,1765,JAGANNATH SARKAR,SAD,515477,352990,63754,FALSE,2019
Lakshadweep,UDAIPUR,S B SURESHA_UPP,FEMALE,53,SC,SBSPSP,Colour tray & brush,1064918,8512,37.22,0.08,6648,MURASOLI S,AAAP,121074,341754,109241,FALSE,2024
Andhra Pradesh,DAMOH,RAM SARE SINGH_HPV,FEMALE,56,GENERAL,ABMP,Hockey and ball,1311056,2278,3.25,0.37,657,Sasikanth Senthil,SHS,516628,450132,225209,FALSE,2004
Goa,Bardhaman-Durgapur,JAGDISH KUMAR_HJO,THIRD,29,BL,HSP,Tube light,1159452,5474,1.3,0.04,1656,VENKATESAN S,SKM,545093,477367,76071,FALSE,2009
Dadra & Nagar Haveli and Daman & Diu,Misrikh,ABDUL RAOUF MALIK_HLS,MALE,36,ST,RJKMP,Cup & saucer,1042749,678,0.26,0.18,3048,RAJ BHUSHAN CHOUDHARY,CPI(M),499464,346811,124333,FALSE,2019
Jharkhand,VELLORE,ALOK DOLAI_TUI,MALE,32,ST,SKJLP,Basket containing Fruits,1178141,876,0.26,0.17,29205,ABU TAHER KHAN,ADAL,255181,655474,162001,FALSE,2004
Odisha,Chamarajanagar,KULWANT SINGH_FPD,MALE,53,ST,JNTRAAWJP,Bucket,1447888,4630,1.41,0.03,2748,CHUDASAMA RAJESHBHAI NARANBHAI,MDMK,672781,368090,6553,TRUE,2004
Rajasthan,Moradabad,PRABHULAL MEENA_AXE,THIRD,64,GENERAL,LKRJJNTP,Banana,1499928,1950,0.03,47.63,941,Dr. KAKOLI GHOSH DASTIDAR,CPI(ML)(L),607897,537339,710930,FALSE,2009
Rajasthan,North-East Delhi,DINESH SINGH_ZQF,FEMALE,55,BL,TMK,Key,1074344,3873,47.54,0.32,4029,BHAJAN LAL JATAV,RJD,603209,416404,39250,FALSE,2004
Andaman & Nicobar Islands,Arunachal East,TARA SURESH WANKHADE_QKO,MALE,36,BL,HNDPPD,Scales,1233995,7168,0.56,1.39,2267,RUCHI VIRA,AITC,726174,685673,48282,FALSE,2004
Himachal Pradesh,Raver,"ARUL, M._ENI",MALE,26,SC,RJAVP,Cup & saucer,1331334,4418,0.08,0.65,1771,ABHISHEK BANERJEE,JKN,583559,231545,329012,FALSE,2019
Haryana,Dumka,J. SEBASTIN_ZQW,FEMALE,26,GENERAL,ALHP,Triangle,866774,1078,43.33,38.11,790,SUNIL KUMAR,JD(S),471217,520300,20968,FALSE,2024
Chandigarh,Thiruvananthapuram,M ASHOK KUMAR_APP,THIRD,51,BL,ASMJTYP,Wall hook,731710,651695,0.58,0.2,8283,ANIL FIROJIYA,SP,444330,586404,94473,TRUE,2019
Nagaland,Kaziranga,SUSHIL KUMAR SINGH_IIM,FEMALE,42,SC,TMC(M),Winnower,388507,1311,1.84,52.99,677,ESWARASAMY K,NCP,498695,445067,222170,FALSE,2019
Kerala,SRINAGAR,G.B.VINAY KUMAR_KBN,THIRD,50,ST,UPRP,Coat,1419041,2525,0.09,23.74,11188,HIBI EDEN,JD(U),471752,589156,49656,FALSE,2024
Chhattisgarh,Kairana,JAMES P_SZZ,MALE,65,SC,RPC(S),Bucket,1374205,1020,1.44,40.77,3864,Shyamkumar (Babalu) Daulat Barve,DMK,443743,526899,149208,FALSE,2014
Tamil Nadu,Shrawasti,PRATIKSHA PRASHANT CHAVAN_CQA,THIRD,43,SC,LSD,Bat,1062071,1125,0.18,0.47,1750,ABHAY KUMAR SINHA,LJPRV,452644,290683,383612,FALSE,2019
Goa,SALEM,HANAMESH . S . H. SHAKHAPUR_HYC,THIRD,41,GENERAL,HSS,Immersion rod,1528210,3922,0.02,0.21,515965,CHHATRA PAL SINGH GANGWAR,RSP,717493,274723,290849,FALSE,2024
Meghalaya,THENI,LEKHRAJ LODHI_YCT,MALE,30,GENERAL,SABJANP,Violin,1820644,2041,0.31,0.88,3713,B K PARTHASARATHI,BJP,659300,300444,170105,FALSE,2019
Telangana,THOOTHUKKUDI,NANDAVANAM SUSEELAN_WSA,THIRD,49,ST,RJnPty,Hour glass,1447888,1679,0.33,0.69,19810,SWAMI SACHCHIDANAND HARI SAKSHI,NCPSP,444330,169159,168402,FALSE,2019
Uttar Pradesh,Amreli,ARUN DAS_UUX,FEMALE,51,GENERAL,JeSM,Batsman,1447888,13014,0.13,0.14,2143,KOTA SRINIVAS POOJARY,BHRTADVSIP,509664,336676,204142,FALSE,2024
Andaman & Nicobar Islands,JANJGIR-CHAMPA,NITAI DUTTA_TWJ,THIRD,43,GENERAL,SMKNK,Globe,910742,770459,0.09,0.06,2726,NARAYAN DAS AHIRWAR,AJSUP,693140,473747,64438,FALSE,2024
Uttar Pradesh,Tumkur,RAJAPANDIAN. K_PSA,MALE,35,GENERAL,BLIP,Nagrik,1028128,1527,0.11,38.33,1722,"ANNADURAI, C.N.",RLTP,349867,207310,111975,FALSE,2024
Arunachal Pradesh,Sant Kabir Nagar,BOTLA CHANDRAIAH_JUE,MALE,43,GENERAL,AIMEP,Chapati roller,1602455,989,0.1,0.14,4020,RAJ KUMAR ROAT,SHS,690316,445067,15969,FALSE,2004
Lakshadweep,Karimnagar,JAI RAM LAL_QCL,MALE,61,ST,KP,Batsman,1395325,62962,0.15,0.57,7396,SUDHA R,ZPM,462145,459698,111975,FALSE,2019
Andhra Pradesh,Kottayam,RAMULA KARTHIK_JWS,FEMALE,32,GENERAL,APKSP,Cot,1014543,513102,0.04,0.19,686,NITYANAND RAI,JKN,509664,428297,272493,FALSE,2004
Nagaland,Dibrugarh,"JAGANNATHAN, R._AEB",FEMALE,46,ST,DPAP,Nail cutter,1020085,733,0.36,1,4394,BHARTI PARDHI,JD(S),744435,417938,582126,FALSE,2014
Chandigarh,Silchar,BEERESH. C.T (SAINIKA BEERESH)_SNY,MALE,66,SC,JUSTIP,Iron,1096672,809882,0.24,45.76,620093,AJAY KUMAR MANDAL,ZPM,526271,454728,188706,TRUE,2024
Andaman & Nicobar Islands,JAIPUR RURAL,HAKIKAT SINGH_RLH,MALE,39,BL,HRJSP,Ladder,1159744,330,0.06,1.07,14074,ARUN BHARTI,KEC,518459,651695,123038,FALSE,2009
Kerala,Kheri,K. MURALI KRISHNA_APC,MALE,60,ST,BNPA,Chappals,1256821,106400,1.18,0.72,8487,DR.SANJAY JAISWAL,HAMS,385256,269157,223179,FALSE,2019
Madhya Pradesh,Chhota Udaipur,MALLEBOINA PARAMESH YADAV_CAM,THIRD,55,SC,RTRYDVBHMP,Ink pot & pen,1327130,1260,1.26,0.05,2833,PARIMAL SUKLABAIDYA,IUML,726492,685673,438226,FALSE,2019
NCT OF Delhi,SIDHI,VINOD KUMAR SINGH_MEG,MALE,64,SC,VINPA,Apple,1142509,65372,0.55,0.09,6340,DR JAYANTA KUMAR ROY,JD(U),553168,576619,1008077,FALSE,2009
Karnataka,Chamarajanagar,KAPIL MOHAN CHOWDHARY_FJZ,FEMALE,49,GENERAL,JNTASP,Letter box,1420227,6250,0.25,0.26,2430,ZIA UR REHMAN,AGP,476130,191525,188416,TRUE,2024
Jammu and Kashmir,SIKAR,ANIL KUMAR TIWARI_PPK,FEMALE,79,SC,LBCP,Computer mouse,1561188,1089,0.05,0.05,6535,MANOHAR LAL,JMM,487963,417471,162001,FALSE,2024
Sikkim,Bhubaneswar,DILUWARA BEGUM CHOWDHURY_MWI,THIRD,29,GENERAL,HCHLJP,Throwing a javelin,1036495,441,0.1,0.74,912,DR C N MANJUNATH,MDMK,413848,532652,92857,FALSE,2019
Maharashtra,Singhbhum,N SIVAKUMAR_FGL,FEMALE,51,GENERAL,APTADMK,Violin,1244540,1251,0.06,32.86,404,NIMUBEN JAYANTIBHAI BAMBHANIYA (NIMUBEN BAMBHANIYA),TDP,527005,561410,50199,FALSE,2014
Goa,Lakshadweep,ANKUR SHARMA_NXI,THIRD,49,GENERAL,BJSAP,Lady purse,1345727,3888,0.68,0.32,10188,DEVENDRA SINGH ALIAS BHOLE SINGH,SP,503131,573979,33406,FALSE,2009
Punjab,Ludhiana,SURAT ZAMAN MONDAL_RLB,FEMALE,33,BL,BJKVP,Tent,1097925,728211,0.42,0.08,599,DR JITENDRA SINGH,AAAP,754522,520311,244689,TRUE,2004
Bihar,Madhubani,SUNNY HAZARI_DSL,THIRD,64,SC,KSNVSWP,Tooth brush,1275107,1595,0.14,0.17,2171,EATALA RAJENDER,RJD,500328,614924,133813,FALSE,2024
Puducherry,Ladakh,GENIBEN NAGAJI THAKOR_HGG,MALE,54,ST,NRCP,Bicycle,1083446,14359,0.14,0.64,1429,SURESH KUMAR SHETKAR,SHS,612970,336614,258201,FALSE,2024
Jharkhand,Chandni Chowk,ANTO ANTONY_KAC,THIRD,27,BL,RJ,Hockey and ball,794872,5935,0.6,0.23,6154,RAJ BHUSHAN CHOUDHARY,AITC,421169,377927,72737,FALSE,2004
Goa,Raver,PALASH CHANDRA MAHATO_BSE,MALE,50,SC,LLRP,Chappals,1148762,2681,0.53,0.17,907467,IMRAN MASOOD,AJSUP,583866,345886,438226,FALSE,2019
Andhra Pradesh,FARIDABAD,N JAYARAJAN_VBB,THIRD,49,ST,BHAGP,Coconut farm,1180008,1836,0.05,0.05,631992,SAYANI GHOSH,CPI,503131,421076,321068,FALSE,2004
Dadra & Nagar Haveli and Daman & Diu,Thane,BHAWANI H. CHOUDHARY_WFL,FEMALE,34,SC,ISP,Lotus,1592011,10994,0.51,0.04,3499,DR BYREDDY SHABARI,JD(U),945761,618199,66206,FALSE,2004
Andhra Pradesh,Bhadrak,PRATIBHA SHELAR_TUV,FEMALE,50,GENERAL,NRSP,Ears of corn and sickle,326063,15161,0.04,0.28,8114,CHHATRA PAL SINGH GANGWAR,VCK,641813,619867,222351,FALSE,2004
Goa,Dadar & Nagar Haveli,NAGESVARAN. P_LAT,FEMALE,36,GENERAL,BMUP,Well,1232553,1157,0.03,2.61,25651,VISHAL (DADA) PRAKASHBAPU PATIL,AJSUP,750830,257514,504247,FALSE,2009
Odisha,Ladakh,RINKU SAHANI_RFE,MALE,32,SC,TSP,Mango,1524570,686,0.12,0.26,484,K. RAJASHEKAR BASAVARAJ HITNAL,JKN,616729,537339,128368,FALSE,2009
Manipur,Gautam Buddha Nagar,DEELIP KONDIBA KHEDKAR_VOC,MALE,58,BL,STHSHKRVP,Envelope,1034131,4029,31.23,0.1,493847,RAHUL SINGH LODHI,CPI(ML)(L),795503,572084,138778,FALSE,2024
Rajasthan,UJJAIN,C. SHARANA BASAPPA_LEA,FEMALE,54,ST,TAGRNP,Tray,1089296,25165,0.19,0.24,618,BANDI SANJAY KUMAR,RSP,438345,595552,192486,FALSE,2004
Dadra & Nagar Haveli and Daman & Diu,ANANTNAG-RAJOURI,HAFIZ RASHID AHMED CHOUDHURY_IGX,FEMALE,55,SC,TAGRNP,Mike,1150445,1652,0.88,0.24,26450,K. RAJASHEKAR BASAVARAJ HITNAL,CPI(ML)(L),661981,224432,471222,FALSE,2024
Meghalaya,KARAULI-DHOLPUR,JYOTSNA GOND_FPG,FEMALE,43,BL,ALHP,Rising sun,947386,2358,0.1,2.53,5119,ALOK SHARMA,CPI(ML)(L),349867,630339,26094,FALSE,2019
Nagaland,Shillong,INDERJEET KAMBOJ_PBS,FEMALE,42,SC,IUC,Lighter,1159005,299536,0.15,0.05,1004,RAJA A,BJP,698692,386456,172897,FALSE,2014
Madhya Pradesh,Khadoor Sahib,RATHOD SUBASH_FAN,FEMALE,48,ST,RRP,Almirah,1225601,568773,0.04,0.42,1739,DR.KALANIDHI VEERASWAMY,JD(U),539912,538148,34202,FALSE,2004
Andaman & Nicobar Islands,Jagatsinghpur,KAILAS BALIRAM PAWAR (NAIK)_BGG,FEMALE,32,BL,BGDRPP,Colour tray & brush,1144956,657,0.04,30.05,15302,RAJEEV RAI,JMM,613283,323318,220959,TRUE,2009
Goa,Ramtek,N.BASAVARAJU_SAG,MALE,45,SC,MEDP,Lion,1254778,288,0.55,0.66,946,SHAFI PARAMBIL,VCK,732312,229119,14831,FALSE,2004
Tamil Nadu,Ahmednagar,KARINGULA YADAGIRI_PBC,FEMALE,55,SC,DHRMSMJP,Door handle,2458780,751,0.15,0.08,488,AASHTIKAR PATIL NAGESH BAPURAO,RJD,744435,543709,115677,FALSE,2009
West Bengal,Dhanbad,NITIN VERMA_RFW,FEMALE,34,SC,BLRP,Toffee,1096649,406567,0.11,43.86,1935,SUKHJINDER SINGH RANDHAWA,SP,562339,545352,70660,FALSE,2024
Dadra & Nagar Haveli and Daman & Diu,Raichur,MOHAMMAD TAFAZUL HUSSAIN_VFL,FEMALE,40,SC,NNKP,Helmet,1015313,702192,0.04,38.75,489752,KOTA SRINIVAS POOJARY,SHS,452644,313448,43513,FALSE,2014
Tamil Nadu,Bharuch,PRASHANTH KATRAJI_ZTL,MALE,56,ST,DPRMP,Swing,1051181,562339,0.1,23.51,941,JUGAL KISHORE,JKN,356866,577821,34329,FALSE,2014
Bihar,Bhadohi,WASEEMUDDIN_MQL,MALE,60,SC,BVD,Hat,1014931,1172,0.26,0.21,1396,ARVIND GANPAT SAWANT,ADAL,537022,555083,182868,FALSE,2014
Assam,Asansol,AMAL KUMAR DEY_NFE,THIRD,56,BL,BSP(A),Pan,773328,671883,3.44,2.34,8478,BRIJMOHAN AGRAWAL,IND,701894,337300,16514,FALSE,2019
Andhra Pradesh,SONIPAT,DEVINDER RAJPUT_YPX,THIRD,44,SC,TPSP,Electric pole,1452196,641813,0.08,0.35,4358,HARENDRA SINGH MALIK,JD(S),426005,247276,175594,FALSE,2014
Haryana,Raichur,PRAKASH SUKHADEO JAMDHADE_ZMW,MALE,41,ST,KEC,Nagrik,1111135,2823,0.63,0.12,1229,TANUJ PUNIA,JnP,907467,461690,272183,FALSE,2024
Himachal Pradesh,Daman & Diu,"NALLASIVAM, M._NIR",MALE,44,SC,SSBD,Chess board,1592011,789,0.1,0.36,894,AMAR SINGH,INC,1048230,370658,26094,FALSE,2009
Uttar Pradesh,MAHASAMUND,BISHWANATH MAHATO_GPZ,MALE,51,SC,LKHAP,Carpet,974566,1825,0.09,0.19,2417,ASHOK KUMAR RAWAT,NCPSP,406567,505949,259476,FALSE,2009
Odisha,Bhadrak,LILAWATI RAJBHAR_LXZ,FEMALE,55,SC,BPS,Wall hook,1445498,794154,0.14,0.24,19834,DHAIRYASHEEL SAMBHAJIRAO MANE,BHRTADVSIP,486798,256657,49036,FALSE,2004
Uttar Pradesh,Bapatla,MALLIPUDI MANGAPATI PALLAM RAJU_YAN,THIRD,35,ST,BHRTLKCHTP,A lady farmer carrying paddy on her head,1056843,10130,50.84,42.01,25651,DAMODAR AGARWAL,AJSUP,584049,423068,133813,FALSE,2019
Jammu and Kashmir,Mohanlalganj,ZALA DEVRAJBHAI BABUBHAI_VIR,FEMALE,26,SC,SBKP,Computer,1087395,153829,0.16,4.53,2972,HANUMAN BENIWAL,CPI,795503,539375,175993,FALSE,2019
Rajasthan,DURG,ASISH KUMAR SAHA_EVA,THIRD,56,BL,SPSTWDJAP,Jackfruit,1127054,1981,1.12,0.04,875,MOHAMMAD JAWED,SKM,568692,366637,4449,FALSE,2024
Telangana,Sundargarh,SATPAL LADWAL_LWW,MALE,63,BL,PMPT,Hockey and ball,1074086,1680,0.17,0.06,471,BANDYOPADHYAY SUDIP,AITC,620225,290683,109241,FALSE,2019
Haryana,Koppal,DILUWARA BEGUM CHOWDHURY_DTY,THIRD,47,BL,DaP,Air conditioner,1326441,679,0.22,0.08,1801,ANURAG SINGH THAKUR,AAAP,791657,643797,73693,FALSE,2019
Tripura,Murshidabad,SELVAKUMAR M_SVZ,FEMALE,49,SC,NRSP,NOTA,1112933,701894,0.1,0.11,5743,RAHUL KASWAN,CPI(ML)(L),426005,300444,403312,FALSE,2014
Odisha,Banka,JAGDISH KARPENTER_LMW,THIRD,37,BL,DJP,Balloon,1243057,474,0.33,0.04,1974,JYOTSNA CHARANDAS MAHANT,JKN,605645,340188,61881,FALSE,2019
Lakshadweep,Bhadohi,K R DEVARAJA_AUD,THIRD,55,SC,SWAJANPA,Dish antenna,1394170,661,0.8,1.49,614,KOTA SRINIVAS POOJARY,INC,438345,377927,75283,FALSE,2014
Maharashtra,Kendrapara,V. K. VIJAYA LAKSHMI_KJM,MALE,38,BL,AJM,Ceiling fan,1283464,5241,0.09,0.28,724622,HIBI EDEN,JKN,488995,576619,744716,FALSE,2014
Madhya Pradesh,BARMER,VASANTHA SARAVANAN_URA,MALE,43,BL,RTJSD,Computer,1337920,303199,1.23,0.01,383933,HARENDRA SINGH MALIK,CPI(M),690316,380492,165620,FALSE,2019
Kerala,Kolkata Dakshin,P O PETER_QQP,THIRD,74,GENERAL,RTJNMS,Hand cart,1290963,643645,0.08,0.18,1123,MANICKAM TAGORE B,TDP,673970,606965,2629,FALSE,2024
Meghalaya,Bishnupur,GURMEET SINGH KHUDIAN_SSQ,MALE,56,SC,SMKP,Ear rings,1376677,783,0.07,48.54,572,KULDEEP INDORA,ZPM,617744,545352,64822,FALSE,2024
Kerala,Malkajgiri,KOLI RAMESHBHAI VIRSANGBHAI VAGHELA_PYV,MALE,30,GENERAL,UMEDPI,Conch,1252286,4141,35.05,0.02,2521,DIMPLE YADAV,AAAP,539912,351762,259175,FALSE,2009
Karnataka,Aonla,GOUR CHANDRA HEMBRAM_XMI,THIRD,56,ST,AAPP,Basket containing Fruits,1110224,65176,0.4,0.26,6057,T.SUMATHY (ALIAS) THAMIZHACHI THANGAPANDIAN,CPI(M),787979,400656,220339,FALSE,2014
Odisha,RAIPUR,Anil Kumar Manget_EKA,THIRD,25,SC,JHNDCGP,Batsman,1562727,269,1.36,0.04,2048,SAMBIT PATRA,BJP,509787,380492,392738,FALSE,2004
Rajasthan,Adilabad,SATYA PRAKASH UTTRAKHANDI_LNU,MALE,56,GENERAL,PBM,Bottle,1096960,88461,0.29,0.67,579690,SHREYAS. M. PATEL,UPPL,986049,568499,175993,FALSE,2009
Jammu and Kashmir,RATLAM,CHANDRAKANT RAMBHAJI MOTE_JRU,FEMALE,55,GENERAL,AJP,Bangles,1578527,486,0.04,0.16,5291,RAVINDRA DATTARAM WAIKAR,CPI(ML)(L),692832,575634,131364,FALSE,2009
Assam,UJJAIN,SARJU PRASAD_UNW,THIRD,47,ST,AKBHAD,Boat with man and sail,1414310,1839,0.33,0.12,611,DEVESH SHAKYA,CPI(ML)(L),581294,462267,103554,FALSE,2009
Dadra & Nagar Haveli and Daman & Diu,Arunachal West,MARRIPATI SREENIVASULU_FQQ,FEMALE,43,ST,ABHSP,Ladder,1109534,4711,0.93,0.05,2362,NARAYAN TATU RANE,TDP,591310,507043,277083,FALSE,2024
Andaman & Nicobar Islands,SHIMLA,VIRENDRAKUMAR KASTURCHAND JAISWAL_JDX,FEMALE,49,GENERAL,JSPVR,Stumps,1367572,2384,0.04,0.35,5072,OM BIRLA,RLTP,518459,299082,59442,FALSE,2009
Telangana,Arambag,PARS NATH RAI_RGS,FEMALE,35,SC,KAP,Nail cutter,1252286,1123,0.63,0.09,857,TAPIR GAO,RLTP,991042,486187,181857,FALSE,2014
Chandigarh,Kalahandi,LALITESHPATI TRIPATHI_PVH,MALE,36,GENERAL,DPRMP,Wallet,1485949,994,0.06,0.08,5100,AMAR SINGH,ADAL,516496,606965,575285,FALSE,2004
West Bengal,Samastipur,D. SRINIVASAN_EJQ,MALE,41,ST,RaCP,Kettle,1015032,1041,0.57,0.13,6309,DR.MALLU RAVI,IND,956497,289489,486674,TRUE,2004
Mizoram,Agra,HARIBHAI PATEL_VGE,FEMALE,36,BL,ABSHP,Clip,927267,2090,0.05,0.36,1197,BHOJRAJ NAG,CPI(M),519748,430636,66121,FALSE,2009
Himachal Pradesh,West Delhi,KALIMUTHU S_LSD,MALE,49,SC,AIMK,Gift pack,1431588,617,0.18,0.3,5394,SAPTAGIRI SANKAR ULAKA,ASPKR,724439,182662,684,FALSE,2019
Haryana,Guwahati,PRINCIPAL C D SHARMA_CLQ,THIRD,60,BL,RRS,Rubber stamp,1304337,404560,0.04,0.46,1094,JUNE MALIAH,MDMK,624797,477550,13535,FALSE,2024
Madhya Pradesh,Maldaha Uttar,N KESHAVA NAYAK_MUK,MALE,30,SC,APNDLK,Walking stick,1436016,2587,0.15,0.36,1190,ABHISHEK BANERJEE,YSRCP,376558,457589,124333,FALSE,2004
Chandigarh,Siwan,MD SARWARUL ISLAM SARKAR_LKP,FEMALE,41,GENERAL,AIMIM,Clip,1062071,4834,0.2,0.11,6781,KALYAN BANERJEE,INC,594807,488054,389877,FALSE,2014
Karnataka,VELLORE,ADARSHA MONDAL_ZPN,THIRD,52,ST,LKSNP,Stool,1473728,514,0.5,48.22,529,DHARMENDRA YADAV,JMM,534906,380492,2629,FALSE,2019
Tamil Nadu,Peddapalle,KULESH KUMAR SAHU_TRY,FEMALE,48,ST,NTK,Switchboard,1202835,35278,1.21,0.03,9280,CHHATRA PAL SINGH GANGWAR,SAD,520190,169159,85174,FALSE,2019
Rajasthan,DHAR,KAMDEO DIHO RANA_EMM,THIRD,44,ST,AGP,Auto- rickshaw,1387690,1852,0.86,0.04,3249,DABHI BHARATSINHJI SHANKARJI,AAAP,956497,360955,20094,FALSE,2004
Andhra Pradesh,SALEM,KHAJASAB RASULSAB MULLA_PFU,FEMALE,58,BL,BHRS,Black board,1337920,586,0.06,0.09,4753,KHADSE RAKSHA NIKHIL,AITC,956497,452596,188706,TRUE,2009
Chhattisgarh,HAMIRPUR,RAKESH DHAKAD_EHW,THIRD,52,SC,JaRaP,Binoculars,1267551,458,35.66,0.9,796956,MANISH TEWARI,IUML,528894,346811,21816,FALSE,2014
Kerala,Baharampur,BALWAN SINGH_IYQ,FEMALE,28,SC,LJD,Whistle,1414034,403,0.37,1.31,1272,RAJPALSINH MAHENDRASINH JADAV,JMM,640649,460244,389107,FALSE,2014
Sikkim,Kannur,SOLANKI CHHAGANBHAI KEVLABHAI_GCJ,FEMALE,49,BL,TLRDSMTP,Scales,1331334,12864,0.23,0.07,492883,SUKANTA KUMAR PANIGRAHI,VOTPP,615274,475066,33199,FALSE,2019
Andhra Pradesh,Nandurbar,RESHAM SINGH_LCG,MALE,34,SC,BJJP,Wall hook,1327619,494282,0.18,25.8,73652,NIMUBEN JAYANTIBHAI BAMBHANIYA (NIMUBEN BAMBHANIYA),BJP,501855,543709,208957,FALSE,2024
Madhya Pradesh,DAUSA,SRINIVASAN V_GXT,THIRD,31,BL,KMSMP,Spanner,998204,480,0.1,0.08,12563,KONDA VISHWESHWAR REDDY,AJSUP,497333,263609,575285,FALSE,2024
Maharashtra,Domariyaganj,ASHOK KUMAR KANNAUJIYA_XHR,MALE,39,ST,GSNJP,Banana,1356814,766202,0.26,0.19,2979,DR JAYANTA KUMAR ROY,RSP,788850,430636,100649,FALSE,2009
Jammu and Kashmir,BARMER,N K SHARMA_LEI,MALE,25,ST,DS,Hand,1264411,429031,0.56,0.17,719,SARBANANDA SONOWAL,AIMIM,571493,445613,80880,FALSE,2009
